ef_base_id,native_pes21_id,physical_source_id,canonical_name,status,source_card_id,stats_source_card_id,portrait_asset_id,face_owner_id,commentary_owner_id
45351,45351,45351,Fernando Marçal,active,45351,105796587270439,45351,45351,45351
45356,45356,45356,Leandro Paredes,active,45356,105852690280748,45356,45356,45356
45373,45373,45373,Joel Pohjanpalo,active,45373,45373,45373,45373,45373
45374,45374,45374,Robin Lod,active,45374,105839268507966,45374,45374,45374
45386,541155,541155,Pedro Bigas,active,45386,45386,541155,,
45393,45393,45393,Davy Klaassen,active,45393,52892522295633,45393,45393,45393
45404,45404,45404,Jordan Ferri,active,45404,45404,45404,,45404
45405,40874,40874,Alassane Pléa,active,45405,45405,40874,,40874
45406,45406,45406,Jérémy Frick,active,45406,45406,45406,,45406
45409,45409,45409,Mario Sampirisi,active,45409,45409,45409,,45409
45458,45458,45458,Danny Ward,active,45458,52784879677842,45458,45458,45458
45500,45500,45500,Dimitrios Pelkas,active,45500,45500,45500,,45500
45507,45507,45507,Gilberto,active,45507,45507,45507,,45507
45512,45512,541156,Negueba,active,45512,45512,45512,,
45575,45575,45575,Víctor Cuesta,active,45575,53878485725703,45575,45575,45575
45576,45576,45576,Iván Marcone,active,45576,45576,45576,,45576
45579,45579,541157,Martín Nervo,active,45579,53945863025163,45579,,
45581,45581,541158,Javier Burrai,active,45581,45581,45581,,
45626,45626,45626,Edenílson,active,45626,53878485725754,45626,45626,45626
45641,45641,45641,Allan,active,45641,105796318835273,45641,45641,45641
45656,45656,45656,Rodrigo Ureña,active,45656,45656,45656,,45656
45667,45667,45667,Ángelo Henríquez,active,45667,45667,45667,,45667
45670,45670,541160,Igor Lichnovsky,active,45670,45670,45670,,
45674,45674,45674,Franco Armani,active,45674,45674,45674,45674,45674
45684,45684,541161,Avilés Hurtado,active,45684,45684,45684,,
45685,45685,45685,J. Fernando Quintero,active,45685,45685,45685,45685,45685
45756,45756,45756,Gustavo Gómez,active,45756,105705587651260,45756,45756,45756
45761,541165,541165,Martinez Almendros,active,8434369,53878485725889,541165,,
45788,45788,45788,Miguel Araujo,active,45788,52875342426844,45788,,45788
45823,45823,45823,Matías Vecino,active,45823,52784074371839,45823,45823,45823
45927,554345,554345,Osmand Amis,active,8434535,8434535,554345,,
45945,45945,45945,İlkay Gündoğan,active,45945,52886348280697,45945,45945,45945
45962,45962,45962,Willian José,active,45962,55069533844362,45962,45962,45962
45971,45971,554401,Mansur Ramez,active,8434579,105868041434003,45971,,
45982,45982,45982,Michael Boxall,active,45982,45982,45982,,45982
45988,45988,554405,Su Gyeol,active,8434596,50377636,45988,,
45990,45990,554410,Na Eunseong,active,8434598,8434598,45990,,
45992,554477,554477,Lautaro Giannetti,active,45992,45992,554477,,
45993,45993,45993,Marquinhos,active,45993,52878832087977,45993,45993,45993
46015,46015,554484,Hajj Aziz,active,8434623,8434623,46015,,
46021,46021,46021,Gabriel,active,46021,53980759634885,46021,46021,46021
46023,46023,46023,Vitinho,active,46023,106774766072775,46023,46023,46023
46025,46025,46025,Jádson,active,46025,55069533844425,46025,,46025
46029,125803,125803,Marcos Rocha,active,46029,46029,125803,,125803
46049,46049,554487,Élber,active,46049,53977269973985,46049,,
46071,46071,554526,Salem Al Dawsari,active,16823287,106746899117047,46071,,
46123,46123,554565,Hamed Bin Fawzi,active,8434731,8434731,46123,,
46128,46128,554603,Ibrahim Ahmaad,active,8434736,8434736,46128,,
46132,46132,554605,Jan Nadeem,active,8434740,8434740,46132,,
46133,46133,554611,Javad Osama,active,8434741,8434741,46133,,
46144,46144,46144,Valon Berisha,active,46144,46144,46144,,46144
46174,540387,540387,Guilherme Torres,active,16823390,16823390,540387,,540387
46203,46203,46203,Neto Volpi,active,46203,46203,46203,,46203
46218,46218,554612,Mattijs Branderhorst,active,46218,46218,46218,,
46235,46235,46235,Lorenzo Insigne,active,46235,70380018513051,46235,46235,46235
46237,46237,46237,Willian Arão,active,46237,46237,46237,46237,46237
46244,46244,46244,Matheus Vidotto,active,46244,46244,46244,,46244
46332,554629,554629,Avery Mendonça,active,8434940,53878485726460,554629,,
46370,46370,554633,Naif Hossam,active,8434978,8434978,46370,,
46373,46373,46373,Éverton Ribeiro,active,46373,106755438720293,46373,46373,46373
46466,46466,46466,Aissa Mandi,active,46466,105860558796162,46466,46466,46466
46487,46487,46487,Florian Thauvin,active,46487,52898964747671,46487,46487,46487
46498,46498,46498,Djibril Sidibé,active,46498,46498,46498,46498,46498
46536,46536,46536,James Ward Prowse,active,46536,52868899976648,46536,46536,46536
46538,46538,46538,Jack Stephens,active,46538,52871047460298,46538,,46538
46539,46539,46539,Miroslav Stevanović,active,46539,46539,46539,,46539
46546,46816,46816,Georgi Milanov,active,46546,46546,46816,,46816
46557,47967,47967,Alexandru Chipciu,active,46557,46557,47967,,47967
46564,46564,46564,Vladimír Darida,active,46564,46564,46564,46564,46564
46570,554655,554655,Yoshimar Yotún,active,46570,46570,554655,,
46583,46583,46583,Anthony Lozano,active,46583,46583,46583,,46583
46604,46604,46604,Heinz Lindner,active,46604,46604,46604,,46604
46614,46614,554665,Lucas Silva,active,46614,105796318836246,46614,,
46628,46628,46628,Tiago Volpi,active,46628,53976464668196,46628,46628,46628
46635,554679,554679,Guillermo Fernández,active,46635,46635,554679,,
46637,46637,46637,Mauro Icardi,active,46637,52871047460397,46637,46637,46637
46642,46642,46642,Dennis Praet,active,46642,46642,46642,46642,46642
46647,46647,46647,Thomas Meunier,active,46647,105857253684791,46647,46647,46647
46649,46649,46649,Sergio Escudero,active,46649,46649,46649,46649,46649
46650,46650,46650,Lars Unnerstall,active,46650,46650,46650,46650,46650
46652,46652,46652,Jesper Hansen,active,46652,46652,46652,,46652
46666,46666,46666,Iago Aspas,active,46666,55067654796874,46666,46666,46666
46694,46694,46694,Nicolae Stanciu,active,46694,52871315895910,46694,46694,46694
46737,46737,46737,Florent Hanin,active,46737,46737,46737,,46737
46787,46787,46787,Romell Quioto,active,46787,46787,46787,,46787
46788,554941,554941,I. Ruiz de Galarreta,active,46788,105826920478404,554941,,
46815,46815,46815,Ederson Moraes,active,46815,52880174266079,46815,46815,46815
46819,46819,46819,Ricardo Pereira,active,46819,46819,46819,46819,46819
46825,46825,46825,Emre Can,active,46825,105804640335593,46825,46825,46825
46833,46833,46833,Jonathan Viera,active,46833,105640357836529,46833,46833,46833
46850,46850,46850,Joël Veltman,active,46850,105640626272002,46850,46850,46850
46852,46852,46852,Stefano Denswil,active,46852,55070876022532,46852,,46852
46864,46864,46864,Filip Kostić,active,46864,52890911684368,46864,46864,46864
46865,46865,46865,Kristoffer Nordfeldt,active,46865,46865,46865,46865,46865
46866,46866,46866,Marten de Roon,active,46866,52878295217938,46866,46866,46866
46879,46879,46879,Memphis Depay,active,46879,52888764200735,46879,46879,46879
46925,46925,46925,Gustavo Henrique,active,46925,53971632830285,46925,46925,46925
46941,46941,46941,Ridgeciano Haps,active,46941,46941,46941,46941,46941
46969,46969,46969,Thomas Kaminski,active,46969,46969,46969,,46969
46978,46978,46978,Björn Engels,active,46978,46978,46978,,46978
46979,46979,46979,Birger Verstraete,active,46979,46979,46979,,46979
46988,46988,46988,Paul Nardi,active,46988,46988,46988,,46988
46989,555307,555307,Marcel Clarey,active,8435597,8435597,555307,,
47007,47007,47007,Alfred Duncan,active,47007,47007,47007,,47007
47016,47016,47016,Alex McCarthy,active,47016,47016,47016,47016,47016
47046,47046,47046,Adrien Thomasson,active,47046,47046,47046,,47046
47049,47049,47049,Rachid Ghezzal,active,47049,105650289948617,47049,47049,47049
47051,47051,47051,Adrien Rabiot,active,47051,55069802280907,47051,47051,47051
47070,47070,47070,Luke Shaw,active,47070,55070607587294,47070,47070,47070
47076,47076,47076,Andreas Cornelius,active,47076,47076,47076,47076,47076
47077,47077,555332,Jakob Busk,active,47077,47077,47077,,
47086,47086,47086,Salih Uçan,active,47086,105635525998574,47086,,47086
47089,47089,47089,Nicky Devlin,active,47089,53876606679025,47089,,47089
47128,47128,47128,Rafael Tolói,active,47128,105625593886744,47128,47128,47128
47129,47129,47129,João Schmidt,active,47129,105841952864281,47129,,47129
47136,47136,47136,Lucas Castro,active,47136,47136,47136,47136,47136
47143,47143,47143,Wladimiro Falcone,active,47143,52886348281895,47143,,47143
47147,47147,47147,Davy Roef,active,47147,47147,47147,,47147
47151,47151,47151,David Douline,active,47151,47151,47151,,47151
47160,47160,555336,Andreas Gianniotis,active,47160,47160,47160,,
47162,47162,47162,Sead Kolašinac,active,47162,47162,47162,47162,47162
47179,47179,47179,Paulo Dybala,active,47179,52879100524619,47179,47179,47179
47190,47190,47190,Alessio Romagnoli,active,47190,52778437228630,47190,47190,47190
47200,47200,555340,Jannich Storch,active,47200,47200,47200,,
47209,101459,101459,Faris Hidayatullah,active,8435817,8435817,101459,,101459
47215,47215,47215,Rui Silva,active,47215,52875879299183,47215,47215,47215
47224,47224,47224,Frederico Venâncio,active,47224,47224,47224,,47224
47233,47233,47233,Marcus Fraser,active,47233,47233,47233,,47233
47235,47235,555347,Curtis Good,active,47235,47235,47235,,
47237,47237,47237,Paulo Gazzaniga,active,47237,52874805557381,47237,,47237
47238,47238,47238,Nathaniel Clyne,active,47238,47238,47238,47238,47238
47241,47241,47241,Ximo Navarro,active,47241,47241,47241,,47241
47242,42586,42586,Kepa Arrizabalaga,active,47242,52778974099594,42586,,42586
47248,47248,47248,Léo Baptistão,active,47248,47248,47248,47248,47248
47250,47250,47250,Adrián,active,47250,47250,47250,47250,47250
47286,47286,47286,Jordan Pickford,active,47286,52888227330230,47286,47286,47286
47287,47287,47287,Harry Kane,active,47287,52891448555703,47287,47287,47287
47359,555613,555613,Michael Webster,active,8435967,8435967,555613,,
47374,47374,47374,Piotr Zieliński,active,47374,55071949764878,47374,47374,47374
47375,47375,47375,John Egan,active,47375,47375,47375,47375,47375
47376,47376,47376,Lucas Andersen,active,47376,47376,47376,47376,47376
47396,47396,47396,Marcelo Brozović,active,16824612,105554190055716,47396,47396,47396
47398,47398,47398,Emiliano Marcondes,active,47398,47398,47398,,47398
47405,555666,555666,Jonny,active,47405,47405,555666,,
47406,47406,47406,Rubén García,active,47406,105586939181358,47406,,47406
47414,47414,47414,Marko Bakić,active,47414,47414,47414,,47414
47417,47417,47417,Jackson Irvine,active,47417,56166092683577,47417,,47417
47419,47419,47419,Maxime Colin,active,47419,47419,47419,,47419
47425,555669,555669,Edmond Boismortier,active,8436033,8436033,555669,,
47426,47426,555673,Jérôme Roussillon,active,47426,47426,47426,,
47427,47427,47427,Clinton Njie,active,47427,47427,47427,47427,47427
47429,47429,47429,Neal Maupay,active,47429,47429,47429,47429,47429
47431,47431,47431,Eric Dier,active,47431,52885274540359,47431,47431,47431
47432,47432,47432,Ricardo Esgaio,active,47432,47432,47432,,47432
47445,47445,47445,Richairo Živković,active,47445,47445,47445,,47445
47456,47456,47456,Luciano,active,47456,55069533845856,47456,,47456
47470,126091,126091,Mayke,active,47470,47470,126091,,126091
47522,47522,47522,Aymeric Laporte,active,47522,105852958718370,47522,47522,47522
47523,47523,47523,Roger Martí,active,47523,47523,47523,47523,47523
47524,47524,47524,Florian Lejeune,active,47524,55068728539556,47524,,47524
47529,47529,47529,Brice Samba,active,47529,52882053314985,47529,,47529
47543,47543,47543,Bruma,active,47543,52847156705719,47543,47543,47543
47550,47550,47550,Karl-Johan Johnsson,active,47550,47550,47550,47550,47550
47583,47583,47583,Lucas Janson,active,47583,47583,47583,,47583
47589,47589,555715,Érik Godoy,active,47589,47589,47589,,
47594,47594,555771,Rubén Botta,active,47594,47594,47594,,
47611,555794,555794,Federico Gino,active,47611,47611,555794,,
47648,121008,121008,Raffaele Di Gennaro,active,47648,47648,121008,,121008
47655,47655,47655,Francisco Calvo,active,47655,53972169701927,47655,,47655
47669,47669,556187,Julián,active,47669,47669,47669,,
47670,47670,47670,Pablo Insua,active,47670,47670,47670,,47670
47671,47671,47671,Rubén Peña,active,47671,47671,47671,,47671
47675,556309,556309,Anaitz Arbilla,active,47675,47675,556309,,
47688,47688,556423,Jean Marcel Grimblat,active,8436296,8436296,47688,,
47698,47698,47698,Alen Halilović,active,47698,47698,47698,47698,47698
47702,106539,106539,Andy Nájar,active,47702,47702,106539,,106539
47705,47705,47705,Michael Brouwer,active,47705,47705,47705,,47705
47727,47727,47727,Alex Telles,active,47727,47727,47727,47727,47727
47772,47772,556427,Yimmi Chará,active,47772,47772,47772,,
47774,47774,47774,Danovis Banguero,active,47774,47774,47774,,47774
47775,47775,47775,David Silva,active,47775,47775,47775,,47775
47785,47785,47785,John Stones,active,47785,56167703296681,47785,47785,47785
47786,47786,47786,Mario Lemina,active,47786,52895743523498,47786,47786,47786
47787,47787,47787,João Cancelo,active,47787,52778168793771,47787,47787,47787
47806,47806,556447,Josip Ćalušić,active,47806,47806,47806,,
47813,47813,47813,Matías Zaldivia,active,47813,47813,47813,,47813
47816,47816,47816,Dany Rosero,active,47816,47816,47816,,47816
47825,47825,47825,Lucas Romero,active,47825,47825,47825,,47825
47830,47830,47830,Lisandro Magallán,active,47830,53967337863894,47830,47830,47830
47834,47834,47834,Milton Casco,active,47834,47834,47834,47834,47834
47836,47836,47836,Rodrigo Rey,active,47836,47836,47836,,47836
47920,47920,47920,Guillermo Varela,active,47920,105762764405552,47920,,47920
47943,47943,556487,Lorenzo Reyes,active,47943,47943,47943,,
47959,47959,47959,Brayan Cortés,active,47959,47959,47959,,47959
47965,47965,556522,Pedro Franco,active,47965,47965,47965,,
47984,47984,47984,Didier Moreno,active,47984,47984,47984,,47984
47988,47988,47988,Camilo Vargas,active,47988,105653242739572,47988,,47988
47996,47996,47996,Julián Quiñónes,active,47996,47996,47996,,47996
47999,47999,47999,Daniel Torres,active,47999,47999,47999,,47999
48000,48000,48000,Eder Chaux,active,48000,48000,48000,,48000
48009,48009,48009,Ángel Romero,active,48009,48009,48009,48009,48009
48012,48012,556568,Jorge Recalde,active,48012,48012,48012,,
55400,55400,55400,Cristoforo Trussardi,active,55400,55400,55400,,55400
55401,55401,55401,Mirza Çiçek,active,55401,55401,55401,,55401
55402,55402,55402,Edwars Disraeli,active,55402,55402,55402,,55402
55403,55403,55403,P.Simon Lucienbonnet,active,55403,55403,55403,,55403
55404,55404,55404,Rufus Schinner,active,55404,55404,55404,,55404
55405,55405,55405,Vic Biggs,active,55405,55405,55405,,55405
55406,55406,55406,Duncan Nicoll,active,55406,55406,55406,,55406
55407,55407,55407,Hermen van Vliet,active,55407,55407,55407,,55407
55408,55408,55408,Dirck Hulkenberg,active,55408,55408,55408,,55408
55409,55409,55409,J. Manuel Zarandona,active,55409,55409,55409,,55409
55410,556590,556590,Jarabe Balada,active,55410,55410,556590,,
55411,55411,55411,Pepe Herralde,active,55411,55411,55411,,55411
55412,55412,55412,Jose Maria Uranga,active,55412,55412,55412,,55412
55413,55413,55413,Braulio Pitaruga,active,55413,55413,55413,,55413
55414,55414,55414,Eberhard Hitzfeld,active,55414,55414,55414,,55414
55415,55415,55415,Quiqe Medem,active,55415,55415,55415,,55415
55416,55416,55416,Abel Strjom,active,55416,55416,55416,,55416
55417,55417,55417,Zack Bayes,active,55417,55417,55417,,55417
55418,55418,55418,Umit Bayram,active,55418,55418,55418,,55418
55419,55419,55419,Pep Carpintero,active,55419,55419,55419,,55419
55420,55420,55420,Gilbert Peiffer,active,55420,55420,55420,,55420
55421,55421,55421,Fausto Aduritz,active,55421,55421,55421,,55421
55422,55422,55422,Eckehard Utz,active,55422,55422,55422,,55422
55423,55423,55423,Vandenberg Prins,active,55423,55423,55423,,55423
55424,55424,55424,Évrard Vachon,active,55424,55424,55424,,55424
55425,55425,55425,Abel Castel,active,55425,55425,55425,,55425
55426,55426,55426,Werther Ewald,active,55426,55426,55426,,55426
55427,55427,55427,Olaf Lincke,active,55427,55427,55427,,55427
55428,55428,55428,Sandy Upshaw,active,55428,55428,55428,,55428
55429,55429,55429,Kim Byron,active,55429,55429,55429,,55429
55430,55430,55430,Coriolano Mazzarelli,active,55430,55430,55430,,55430
55431,55431,55431,Aubrey Lear,active,55431,55431,55431,,55431
55432,55432,55432,Hampus Sundqvist,active,55432,55432,55432,,55432
55433,55433,55433,Jose Francisco Terra,active,55433,55433,55433,,55433
55434,55434,55434,Jean Yves Glenn,active,55434,55434,55434,,55434
55435,55435,55435,Benoit Letts,active,55435,55435,55435,,55435
55436,55436,55436,Erwan Maignan,active,55436,55436,55436,,55436
55437,55437,55437,Nils Gaultier,active,55437,55437,55437,,55437
55438,55438,55438,Eugen Ruthenfranz,active,55438,55438,55438,,55438
55439,55439,55439,Joa Navarro,active,55439,55439,55439,,55439
55440,55440,55440,Volodia Grishin,active,55440,55440,55440,,55440
55441,55441,55441,Basil Wickham,active,55441,55441,55441,,55441
55442,55442,55442,Archie McNish,active,55442,55442,55442,,55442
55443,55443,55443,Erno Inkinen,active,55443,55443,55443,,55443
55444,55444,55444,Yoann Mesquida,active,55444,55444,55444,,55444
55445,55445,55445,Kenzie Deech,active,55445,55445,55445,,55445
